"building_name","room_number","abbr","number","reg_number","start_time","end_time","session_start","session_end","is_sunday","is_monday","is_tuesday","is_wednesday","is_thursday","is_friday","is_saturday"
"Arr","Arr","BE","498TUT","23324","0","100","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Nsc","222","BE","310LR","16870","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","143","BE","310LR","16871","1200","1250","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Alumni","90","BE","310LR","17475","1500","1550","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Academ","317","BE","310LR","17474","1000","1050","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Obrian","109","BE","308LR","13575","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Talbrt","112","BE","308LR","15135","1400","1450","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Talbrt","112","BE","308LR","17473","1500","1550","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Clemen","120","BE","304LR","13577","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Alumni","88","BE","304LR","15133","1200","1250","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Alumni","88","BE","304LR","15134","1400","1450","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Park","145","BE","304LR","17472","900","950","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Knox","14","BE","202LR","13519","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","123","BE","202LR","15131","1300","1350","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","119","BE","202LR","15132","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Baldy","119","BE","202LR","17471","900","950","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Obrian","109","BE","312LLB","18257","1300","1350","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Bonner","314","BE","312LLB","18258","1400","1650","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Bonner","314","BE","312LLB","18259","830","1120","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Bonner","314","BE","312LLB","18260","1200","1450","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Bonner","314","BE","312LLB","23911","1530","1820","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Capen","262","BE","432LEC","20954","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","322","BE","420LEC","18765","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","109","BE","436LR","20950","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bonner","126","BE","436LR","24673","1300","1350","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Bonner","126","BE","436LR","24674","1000","1050","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Bonner","126","BE","436LR","24675","1100","1150","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Bonner","126","BE","436LR","24676","1200","1250","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Obrian","112","BE","406LR","16872","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bonner","314","BE","406LR","16873","1600","1650","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Bonner","314","BE","406LR","17476","1500","1550","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Bonner","314","BE","406LR","17910","1400","1450","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","106","BIO","130LAB","18576","1700","1855","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","115","BIO","130LAB","18577","1700","1855","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Baldy","127","BIO","130LAB","18578","1700","1855","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Baldy","120","BIO","130LAB","18579","1700","1855","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Baldy","120","BIO","130LAB","18580","1700","1855","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Cooke","127B","BIO","130LAB","12207","1700","1855","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Knox","20","BIO","130LEC","13612","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Norton","112","BIO","201LEC","10617","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","225","BIO","201LEC","10623","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Knox","20","BIO","201LEC","10627","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Capen","110","BIO","330LEC","10001","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Hoch","621","BIO","496TUT","23407","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Alumni","88","BIO","198SEM","20443","1600","1650","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Cooke","127A","BIO","198SEM","22222","1600","1650","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Cooke","553","BIO","497TUT","17149","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","127","BIO","487LEC","17431","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Hoch","621","BIO","495TUT","23081","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","610","BIO","495TUT","17582","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","317","BIO","495TUT","16972","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","317","BIO","495TUT","24724","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","657","BIO","495TUT","18040","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","443","BIO","495TUT","19372","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","531","BIO","495TUT","17969","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","Arr","BIO","495TUT","17583","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","637","BIO","495TUT","20165","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","509","BIO","495TUT","16973","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","553","BIO","495TUT","16484","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","534","BIO","499TUT","12099","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","553","BIO","499TUT","11621","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","533","BIO","499TUT","18988","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","551","BIO","499TUT","13128","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","535","BIO","499TUT","13218","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","533","BIO","499TUT","13388","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","530","BIO","499TUT","10923","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","637","BIO","499TUT","12121","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","657","BIO","499TUT","12160","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","509","BIO","499TUT","13807","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","619","BIO","499TUT","11933","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","534","BIO","499TUT","12486","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","610","BIO","499TUT","12516","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","532","BIO","499TUT","12910","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","532","BIO","499TUT","16974","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","535","BIO","499TUT","12536","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","530","BIO","499TUT","12714","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","317","BIO","499TUT","16029","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","551","BIO","499TUT","10721","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","607","BIO","499TUT","12194","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","531","BIO","499TUT","15943","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","531","BIO","499TUT","13366","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","653","BIO","499TUT","18987","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","370","BIO","499TUT","12682","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","532","BIO","498TUT","16975","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","551","BIO","498TUT","10723","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","532","BIO","498TUT","12916","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","535","BIO","498TUT","13223","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","534","BIO","498TUT","12094","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Hoch","531","BIO","498TUT","13365","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","534","BIO","498TUT","12489","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","533","BIO","498TUT","13387","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","607","BIO","498TUT","12193","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
